2016-08-31T09:00:00,3
2016-09-01T09:00:00,3
2016-09-02T09:00:00,3
2016-09-03T09:00:00,4
2016-09-04T09:00:00,4
2016-09-05T09:00:00,1
2016-09-06T09:00:00,4
2016-09-07T09:00:00,5
2016-09-08T09:00:00,5
2016-09-09T09:00:00,2
2016-09-10T09:00:00,1
2016-09-11T09:00:00,3
2016-09-12T09:00:00,4
2016-09-13T09:00:00,8
2016-09-14T09:00:00,4
2016-09-15T09:00:00,10
2016-09-16T09:00:00,6
2016-09-17T09:00:00,3
2016-09-18T09:00:00,1
2016-09-19T09:00:00,8
2016-09-20T09:00:00,6
2016-09-22T09:00:00,3
2016-09-23T09:00:00,2
2016-09-24T09:00:00,5
2016-09-25T09:00:00,6
2016-09-26T09:00:00,6
2016-09-27T09:00:00,2
2016-09-28T09:00:00,1
2016-09-29T09:00:00,1
2016-12-03T08:00:00,1
2016-12-04T08:00:00,4
2016-12-05T08:00:00,9
2016-12-06T08:00:00,6
2016-12-07T08:00:00,6
2016-12-08T08:00:00,4
2016-12-09T08:00:00,5
2016-12-10T08:00:00,8
2016-12-11T08:00:00,3
2016-12-12T08:00:00,9
2016-12-13T08:00:00,9
2016-12-14T08:00:00,6
2016-12-15T08:00:00,23
2016-12-16T08:00:00,6
2016-12-17T08:00:00,5
2016-12-18T08:00:00,4
2016-12-19T08:00:00,3
2016-12-20T08:00:00,1
2016-12-21T08:00:00,7
2016-12-22T08:00:00,6
2016-12-23T08:00:00,6
2016-12-24T08:00:00,2
2016-12-25T08:00:00,4
2016-12-26T08:00:00,4
2016-12-27T08:00:00,1
2016-12-28T08:00:00,6
2016-12-29T08:00:00,6
2016-12-30T08:00:00,7
2016-12-31T08:00:00,2
2017-03-01T08:00:00,4
2017-03-02T08:00:00,4
2017-03-03T08:00:00,4
2017-03-04T08:00:00,7
2017-03-05T08:00:00,6
2017-03-06T08:00:00,6
2017-03-07T08:00:00,8
2017-03-08T08:00:00,5
2017-03-09T08:00:00,7
2017-03-10T08:00:00,5
2017-03-11T08:00:00,5
2017-03-12T08:00:00,5
2017-03-13T08:00:00,6
2017-03-14T08:00:00,6
2017-03-15T08:00:00,9
2017-03-16T08:00:00,8
2017-03-17T08:00:00,5
2017-03-18T08:00:00,7
2017-03-19T08:00:00,10
2017-03-20T08:00:00,5
2017-03-21T08:00:00,6
2017-03-22T08:00:00,10
2017-03-23T08:00:00,8
2017-03-24T08:00:00,6
2017-03-25T08:00:00,6
2017-03-26T08:00:00,5
2017-06-01T09:00:00,2
2017-06-02T09:00:00,7
2017-06-03T09:00:00,6
2017-06-04T09:00:00,7
2017-06-05T09:00:00,3
2017-06-06T09:00:00,4
2017-06-07T09:00:00,6
2017-06-08T09:00:00,5
2017-06-09T09:00:00,4
2017-06-10T09:00:00,6
2017-06-11T09:00:00,9
2017-06-12T09:00:00,5
2017-06-13T09:00:00,2
2017-06-14T09:00:00,4
2017-06-15T09:00:00,6
2017-06-16T09:00:00,7
2017-06-17T09:00:00,5
2017-06-18T09:00:00,9
2017-06-19T09:00:00,7
2017-06-20T09:00:00,5
2017-06-21T09:00:00,11
2017-06-22T09:00:00,9
2017-06-23T09:00:00,4
2017-06-24T09:00:00,6
2017-06-25T09:00:00,8
2017-06-26T09:00:00,4
2017-06-27T09:00:00,6
2017-06-28T09:00:00,2
2017-09-06T09:00:00,4
2017-09-07T09:00:00,5
2017-09-08T09:00:00,9
2017-09-09T09:00:00,4
2017-09-10T09:00:00,7
2017-09-11T09:00:00,1
2017-09-12T09:00:00,5
2017-09-13T09:00:00,5
2017-09-14T09:00:00,7
2017-09-15T09:00:00,3
2017-09-16T09:00:00,4
2017-09-17T09:00:00,4
2017-09-18T09:00:00,7
2017-09-19T09:00:00,6
2017-09-20T09:00:00,5
2017-09-21T09:00:00,5
2017-09-22T09:00:00,5
2017-09-23T09:00:00,7
2017-09-24T09:00:00,2
2017-09-25T09:00:00,1
2017-09-26T09:00:00,8
2017-09-27T09:00:00,7
2017-09-28T09:00:00,9
2017-09-29T09:00:00,2
2017-11-01T08:00:00,3
2017-11-02T08:00:00,6
2017-11-03T08:00:00,4
2017-11-04T08:00:00,3
2017-11-05T08:00:00,7
2017-11-06T08:00:00,7
2017-11-07T08:00:00,6
2017-11-08T08:00:00,10
2017-11-09T08:00:00,7
2017-11-10T08:00:00,6
2017-11-11T08:00:00,2
2017-11-12T08:00:00,10
2017-11-13T08:00:00,10
2017-11-14T08:00:00,11
2017-11-15T08:00:00,13
2017-11-16T08:00:00,11
2017-11-17T08:00:00,4
2017-11-18T08:00:00,8
2017-11-19T08:00:00,6
2017-11-20T08:00:00,3
2017-11-21T08:00:00,6
2017-11-22T08:00:00,4
2017-11-23T08:00:00,6
2017-11-24T08:00:00,6
2017-11-25T08:00:00,7
2017-11-26T08:00:00,17
2017-11-27T08:00:00,98
2017-11-28T08:00:00,99
2017-11-29T08:00:00,63
2017-11-30T08:00:00,69
2017-12-01T08:00:00,77
2017-12-02T08:00:00,66
2017-12-03T08:00:00,13
